order_id,order_date,ship_date,ship_mode
US-2017-148866,2017-04-16,2017-04-22,Standard Class
CA-2014-149594,2017-04-16,2017-04-22,Standard Class
CA-2016-113845,2016-04-24,2016-04-27,Standard Class
CA-2017-111262,2016-01-15,2016-01-15,Second Class
CA-2015-103135,2016-05-02,2016-05-02,Standard Class
CA-2014-129147,2016-05-02,2016-05-02,Standard Class
CA-2017-128265,2016-11-20,2016-11-27,Second Class
CA-2016-152331,2016-11-20,2016-11-27,Standard Class
US-2016-128909,2016-11-20,2016-11-27,Second Class
CA-2017-102197,2016-02-01,2016-02-03,Standard Class
CA-2017-167640,2017-03-31,2017-04-05,Standard Class
US-2017-116652,2017-12-01,2017-12-05,Standard Class
CA-2017-138289,2017-12-01,2017-12-05,Second Class
CA-2016-129308,2017-12-10,2017-12-12,Standard Class
CA-2016-157791,2017-12-10,2017-12-12,Second Class
CA-2014-146864,2017-12-10,2017-12-12,Standard Class
CA-2014-103744,2016-09-17,2016-09-21,Standard Class
US-2017-107384,2016-09-17,2016-09-21,Standard Class
CA-2014-128209,2016-12-23,2016-12-29,Standard Class
CA-2014-169684,2017-04-17,2017-04-19,First Class
CA-2015-109862,2017-10-27,2017-10-30,Standard Class
US-2017-107888,2017-10-27,2017-10-30,First Class
US-2017-154872,2016-07-08,2016-07-14,Standard Class
CA-2014-113880,2016-07-08,2016-07-14,Standard Class
US-2015-164966,2015-08-09,2015-08-14,First Class
CA-2015-126739,2016-12-09,2016-12-14,Second Class
CA-2017-161578,2016-12-09,2016-12-14,Second Class
CA-2014-137092,2016-11-13,2016-11-17,Second Class
CA-2015-166947,2014-11-14,2014-11-15,Standard Class
CA-2016-160941,2014-11-17,2014-11-19,Standard Class
CA-2017-144680,2014-11-17,2014-11-19,First Class
CA-2014-166086,2014-11-17,2014-11-19,Standard Class
CA-2017-131282,2016-03-04,2016-03-08,Second Class
CA-2014-100678,2014-10-11,2014-10-15,Standard Class
CA-2016-161543,2014-10-11,2014-10-15,Standard Class
CA-2016-160535,2014-05-22,2014-05-29,Standard Class
CA-2017-123085,2014-05-22,2014-05-29,Standard Class
CA-2015-153752,2014-07-15,2014-07-19,Second Class
CA-2014-103660,2014-07-15,2014-07-19,Standard Class
CA-2016-169887,2015-12-27,2015-12-29,Same Day
CA-2016-148516,2015-02-09,2015-02-16,Standard Class
CA-2017-104731,2017-05-08,2017-05-12,Standard Class
CA-2014-164749,2017-11-02,2017-11-06,First Class
CA-2015-103716,2017-11-02,2017-11-06,Standard Class
CA-2016-126795,2014-04-05,2014-04-09,Second Class
CA-2015-146290,2014-04-05,2014-04-09,Standard Class
CA-2017-157112,2014-04-05,2014-04-09,First Class
CA-2014-169257,2014-04-05,2014-04-09,Standard Class
CA-2014-154095,2014-04-05,2014-04-09,Standard Class
CA-2017-146346,2014-09-17,2014-09-24,First Class
CA-2016-148852,2014-09-17,2014-09-24,Standard Class
US-2015-118906,2014-09-30,2014-10-06,Same Day
CA-2016-168921,2014-09-12,2014-09-17,First Class
CA-2015-107678,2017-02-20,2017-02-25,Standard Class
CA-2016-123512,2017-02-20,2017-02-25,First Class
US-2017-167402,2015-12-13,2015-12-15,Second Class
CA-2014-130449,2015-12-13,2015-12-15,First Class
CA-2015-141250,2015-12-13,2015-12-15,Standard Class
CA-2014-145541,2015-12-13,2015-12-15,Standard Class
CA-2014-138513,2016-10-30,2016-11-04,Standard Class
CA-2015-135489,2014-12-26,2014-12-30,Second Class
CA-2015-125696,2014-12-26,2014-12-30,Standard Class
CA-2016-105081,2014-08-15,2014-08-18,Standard Class
US-2016-146857,2017-10-01,2017-10-03,Second Class
CA-2016-166275,2015-05-23,2015-05-30,Same Day
CA-2017-144498,2015-05-23,2015-05-30,Same Day
CA-2017-103352,2017-11-16,2017-11-16,Second Class
CA-2014-108609,2014-11-18,2014-11-22,Second Class
CA-2017-128328,2014-11-18,2014-11-22,Standard Class
US-2015-156496,2014-11-18,2014-11-22,Standard Class
US-2016-127334,2014-11-18,2014-11-22,Standard Class
US-2017-124779,2014-11-18,2014-11-22,First Class
CA-2017-135937,2014-12-30,2015-01-01,Standard Class
CA-2015-129322,2014-12-30,2015-01-01,Second Class
CA-2017-162173,2014-12-30,2015-01-01,Standard Class
CA-2016-115483,2014-12-30,2015-01-01,Second Class
CA-2017-122175,2014-12-30,2015-01-01,Second Class
CA-2017-161088,2015-11-05,2015-11-11,Standard Class
CA-2014-154837,2016-09-17,2016-09-22,Second Class
CA-2015-153794,2016-03-20,2016-03-25,Standard Class
CA-2015-135510,2014-09-27,2014-10-01,Standard Class
CA-2015-109337,2014-09-27,2014-10-01,Second Class
CA-2014-150329,2017-12-24,2017-12-28,Standard Class
CA-2017-145037,2017-12-24,2017-12-28,Second Class
CA-2017-154466,2017-11-10,2017-11-15,First Class
CA-2014-109134,2015-09-11,2015-09-15,Standard Class
US-2015-129637,2015-09-11,2015-09-15,Standard Class
CA-2015-165162,2014-12-20,2014-12-25,Standard Class
CA-2017-140494,2014-12-20,2014-12-25,Second Class
CA-2017-104108,2014-12-20,2014-12-25,Standard Class
US-2017-165869,2015-07-23,2015-07-27,Standard Class
CA-2017-160899,2015-07-23,2015-07-27,Second Class
CA-2017-144225,2014-11-11,2014-11-15,Second Class
US-2016-163538,2014-11-11,2014-11-15,Standard Class
US-2016-155103,2014-11-11,2014-11-15,Standard Class
CA-2017-145429,2014-11-11,2014-11-15,Standard Class
CA-2015-153535,2014-11-11,2014-11-15,Standard Class
CA-2015-139164,2014-11-11,2014-11-15,Standard Class
CA-2016-112277,2014-11-11,2014-11-15,Standard Class
CA-2014-167724,2017-12-14,2017-12-20,Standard Class
CA-2015-123141,2017-12-14,2017-12-20,Standard Class
CA-2016-149503,2017-12-14,2017-12-20,First Class
CA-2017-163069,2017-08-21,2017-08-22,Second Class
CA-2017-107629,2017-08-21,2017-08-22,Same Day
CA-2016-134789,2017-08-21,2017-08-22,Standard Class
CA-2016-130442,2017-08-21,2017-08-22,First Class
CA-2017-102974,2017-08-21,2017-08-22,Standard Class
US-2017-166394,2017-08-21,2017-08-22,Second Class
CA-2016-128811,2017-08-21,2017-08-22,Standard Class
CA-2017-145443,2016-08-27,2016-09-01,Second Class
CA-2016-165827,2016-08-27,2016-09-01,Standard Class
CA-2015-156734,2016-08-27,2016-09-01,First Class
CA-2014-120096,2016-08-27,2016-09-01,First Class
CA-2015-141754,2016-08-27,2016-09-01,Standard Class
CA-2016-123358,2016-08-27,2016-09-01,Standard Class
CA-2014-144029,2015-08-13,2015-08-20,Standard Class
US-2017-101784,2017-11-05,2017-11-07,Standard Class
CA-2015-156923,2016-08-17,2016-08-21,Standard Class
CA-2017-111269,2016-12-26,2016-12-31,Second Class
CA-2017-159156,2014-09-23,2014-09-28,First Class
CA-2017-100230,2014-09-23,2014-09-28,Standard Class
CA-2016-154767,2014-07-19,2014-07-24,Second Class
CA-2017-124205,2014-07-19,2014-07-24,Standard Class
CA-2017-165715,2014-07-19,2014-07-24,Standard Class
CA-2017-100636,2014-07-19,2014-07-24,Standard Class
CA-2016-162943,2017-09-07,2017-09-13,Second Class
CA-2016-144764,2016-05-06,2016-05-10,Standard Class
CA-2017-100615,2016-05-06,2016-05-10,Standard Class
CA-2014-109302,2015-06-04,2015-06-08,Standard Class
CA-2017-139787,2015-06-04,2015-06-08,Standard Class
CA-2017-139402,2015-12-13,2015-12-20,Standard Class
CA-2016-119018,2015-12-13,2015-12-20,Standard Class
CA-2015-105361,2016-07-16,2016-07-18,Standard Class
US-2016-152373,2014-01-31,2014-02-02,Standard Class
US-2017-166037,2014-07-09,2014-07-15,Standard Class
US-2016-147711,2014-07-09,2014-07-15,Second Class
CA-2017-121293,2015-11-21,2015-11-25,Second Class
CA-2015-118843,2015-11-21,2015-11-25,Standard Class
CA-2015-161445,2016-03-25,2016-03-25,Second Class
CA-2016-124527,2017-09-23,2017-09-30,First Class
CA-2016-162348,2017-09-23,2017-09-30,Standard Class
CA-2014-141005,2015-12-04,2015-12-10,First Class
CA-2015-145394,2015-12-04,2015-12-10,Standard Class
CA-2015-168809,2015-12-04,2015-12-10,Same Day
CA-2016-109827,2015-12-04,2015-12-10,Standard Class
CA-2014-152233,2016-11-01,2016-11-04,First Class
CA-2014-125682,2017-03-17,2017-03-21,First Class
CA-2017-162880,2017-03-17,2017-03-21,Standard Class
CA-2015-128125,2017-11-23,2017-11-24,Standard Class
CA-2017-156237,2017-08-27,2017-08-30,First Class
CA-2014-144414,2015-12-04,2015-12-09,Standard Class
CA-2017-163860,2015-12-04,2015-12-09,Standard Class
US-2017-115609,2015-12-04,2015-12-09,Standard Class
CA-2015-154291,2017-10-07,2017-10-11,Standard Class
CA-2016-118689,2017-10-07,2017-10-11,Standard Class
CA-2016-140438,2017-10-07,2017-10-11,Second Class
US-2017-123204,2017-10-07,2017-10-11,Standard Class
CA-2015-112522,2017-10-07,2017-10-11,Standard Class
CA-2016-153101,2017-03-25,2017-03-30,Same Day
CA-2016-142615,2014-08-09,2014-08-13,Standard Class
CA-2017-142643,2014-08-09,2014-08-13,Standard Class
CA-2015-116260,2014-11-22,2014-11-25,Standard Class
CA-2017-107517,2017-06-10,2017-06-10,Standard Class
CA-2015-166338,2017-07-01,2017-07-08,First Class
CA-2016-123946,2017-07-01,2017-07-08,Standard Class
CA-2014-147543,2017-07-01,2017-07-08,Standard Class
US-2016-159093,2014-11-21,2014-11-26,Standard Class
CA-2016-162110,2014-11-21,2014-11-26,Standard Class
US-2016-163461,2014-11-21,2014-11-26,First Class
CA-2014-101462,2014-11-21,2014-11-26,Standard Class
US-2016-100461,2015-05-04,2015-05-05,Standard Class
US-2017-162670,2017-05-29,2017-06-05,Second Class
CA-2017-128965,2015-10-17,2015-10-17,Standard Class
CA-2017-138618,2014-04-23,2014-04-27,Standard Class
US-2016-126452,2014-04-23,2014-04-27,Standard Class
CA-2016-145009,2014-04-23,2014-04-27,Second Class
CA-2015-162544,2014-04-23,2014-04-27,First Class
CA-2014-124394,2017-04-30,2017-05-06,Second Class
US-2016-121013,2016-09-20,2016-09-24,Standard Class
US-2015-123918,2016-09-20,2016-09-24,Same Day
CA-2015-137113,2016-09-20,2016-09-24,Second Class
CA-2015-120677,2016-09-20,2016-09-24,Standard Class
CA-2017-123036,2016-09-20,2016-09-24,Standard Class
CA-2017-120222,2016-09-02,2016-09-02,Standard Class
CA-2017-164756,2016-09-02,2016-09-02,Standard Class
CA-2017-122028,2015-04-27,2015-05-02,Standard Class
US-2015-165512,2015-04-27,2015-05-02,Second Class
CA-2015-140557,2015-09-06,2015-09-13,Standard Class
US-2017-135013,2016-05-28,2016-06-03,Same Day
CA-2017-111220,2016-05-28,2016-06-03,Standard Class
US-2017-149006,2016-05-28,2016-06-03,Second Class
CA-2017-149468,2016-05-28,2016-06-03,Same Day
CA-2016-140249,2016-05-28,2016-06-03,Standard Class
US-2017-135503,2015-09-24,2015-09-28,Standard Class
CA-2014-126277,2015-09-24,2015-09-28,Second Class
US-2017-115301,2017-07-03,2017-07-06,Standard Class
CA-2017-168942,2017-07-03,2017-07-06,Second Class
US-2017-128398,2017-07-03,2017-07-06,Second Class
CA-2015-104115,2017-12-08,2017-12-09,Standard Class
CA-2014-142510,2017-12-08,2017-12-09,Standard Class
CA-2014-124247,2017-12-08,2017-12-09,Standard Class
CA-2016-105473,2017-12-05,2017-12-09,Second Class
CA-2015-102806,2017-12-05,2017-12-09,Standard Class
CA-2017-121706,2015-09-27,2015-09-29,Standard Class
CA-2017-109211,2015-09-27,2015-09-29,Standard Class
CA-2015-134257,2017-10-30,2017-10-30,Second Class
CA-2015-137925,2017-10-30,2017-10-30,Standard Class
CA-2016-140046,2017-10-30,2017-10-30,Standard Class
CA-2016-140382,2015-11-29,2015-11-30,Second Class
CA-2014-164182,2014-03-11,2014-03-14,Standard Class
CA-2017-137365,2017-11-19,2017-11-23,Second Class
CA-2016-129847,2017-11-19,2017-11-23,First Class
CA-2014-126963,2016-07-29,2016-08-02,Same Day
CA-2016-125094,2015-06-12,2015-06-17,Standard Class
CA-2017-107132,2016-08-06,2016-08-07,Standard Class
CA-2015-139248,2017-06-11,2017-06-15,Standard Class
CA-2014-148369,2016-10-07,2016-10-13,Standard Class
CA-2016-106243,2014-09-08,2014-09-14,Standard Class
CA-2015-126466,2014-09-08,2014-09-14,Standard Class
CA-2015-130365,2014-09-08,2014-09-14,Standard Class
CA-2017-143021,2014-03-16,2014-03-21,Same Day
CA-2015-161767,2015-03-01,2015-03-02,Standard Class
CA-2015-129917,2015-07-09,2015-07-14,First Class
CA-2015-115420,2016-02-20,2016-02-27,Standard Class
CA-2016-157588,2017-09-16,2017-09-18,Standard Class
CA-2015-167255,2017-09-16,2017-09-18,Second Class
CA-2017-162096,2017-09-16,2017-09-18,Same Day
CA-2016-157161,2017-09-16,2017-09-18,Second Class
CA-2015-110765,2017-09-16,2017-09-18,Second Class
CA-2016-163937,2017-11-05,2017-11-10,Second Class
CA-2017-153822,2015-02-20,2015-02-23,Standard Class
CA-2017-146185,2016-11-25,2016-11-30,Standard Class
CA-2015-112144,2017-12-03,2017-12-05,Standard Class
US-2016-119298,2015-09-10,2015-09-14,First Class
CA-2017-155159,2015-09-10,2015-09-14,Second Class
CA-2017-149076,2015-09-10,2015-09-14,Standard Class
CA-2014-146990,2016-12-14,2016-12-19,First Class
CA-2016-116526,2015-04-06,2015-04-10,Standard Class
CA-2017-158561,2016-12-01,2016-12-05,Second Class
CA-2017-165099,2017-11-12,2017-11-17,First Class
CA-2015-109386,2017-11-12,2017-11-17,Second Class
CA-2015-166800,2017-03-03,2017-03-10,Standard Class
CA-2017-117443,2017-03-03,2017-03-10,Second Class
US-2016-134369,2016-11-27,2016-11-30,Standard Class
CA-2017-123687,2016-11-27,2016-11-30,First Class
CA-2015-104871,2014-08-31,2014-09-05,Standard Class
CA-2014-133158,2016-12-08,2016-12-14,Second Class
CA-2014-126333,2016-12-08,2016-12-14,Standard Class
CA-2015-141740,2016-12-08,2016-12-14,Standard Class
CA-2014-119466,2014-04-07,2014-04-10,Standard Class
CA-2015-154823,2014-08-27,2014-08-29,Standard Class
US-2014-135881,2014-08-27,2014-08-29,Standard Class
CA-2017-141201,2014-08-27,2014-08-29,Second Class
CA-2014-114790,2016-10-21,2016-10-26,Second Class
US-2016-154256,2016-11-30,2016-11-30,Second Class
CA-2014-124737,2017-09-05,2017-09-11,Standard Class
US-2017-101840,2015-07-02,2015-07-06,Standard Class
CA-2017-131653,2015-07-02,2015-07-06,Standard Class
US-2016-157840,2015-07-02,2015-07-06,Second Class
CA-2016-145548,2015-07-02,2015-07-06,Standard Class
CA-2017-119494,2015-07-02,2015-07-06,Standard Class
CA-2014-124618,2017-09-24,2017-09-28,Second Class
CA-2017-161970,2017-09-24,2017-09-28,Standard Class
CA-2017-103443,2017-09-24,2017-09-28,Standard Class
US-2017-165358,2016-08-08,2016-08-15,Standard Class
CA-2016-160136,2016-08-08,2016-08-15,Standard Class
CA-2014-150581,2016-08-08,2016-08-15,Standard Class
CA-2016-119515,2016-09-29,2016-10-03,First Class
CA-2014-141355,2016-09-29,2016-10-03,Standard Class
CA-2016-165330,2016-09-29,2016-10-03,Same Day
CA-2015-132633,2017-04-10,2017-04-10,Second Class
CA-2016-157742,2017-04-10,2017-04-10,Second Class
CA-2017-127712,2016-12-18,2016-12-20,Standard Class
CA-2017-169474,2014-06-20,2014-06-24,Standard Class
CA-2014-106726,2014-06-20,2014-06-24,First Class
CA-2016-147473,2014-06-20,2014-06-24,Standard Class
CA-2016-114209,2014-06-20,2014-06-24,Standard Class
CA-2014-141901,2014-06-20,2014-06-24,Standard Class
CA-2016-164490,2014-06-20,2014-06-24,Second Class
CA-2016-112256,2014-06-20,2014-06-24,Standard Class
CA-2016-167416,2017-09-04,2017-09-06,Standard Class
CA-2016-106950,2017-09-04,2017-09-06,Standard Class
CA-2017-118724,2017-09-04,2017-09-06,Second Class
CA-2017-112004,2016-12-20,2016-12-24,First Class
US-2017-143175,2016-08-09,2016-08-12,Second Class
CA-2015-105844,2016-08-09,2016-08-12,Second Class
CA-2017-118864,2016-08-09,2016-08-12,Second Class
CA-2015-119480,2015-06-22,2015-06-25,Standard Class
US-2015-153374,2015-04-10,2015-04-15,Second Class
CA-2016-101980,2016-11-21,2016-11-25,First Class
CA-2017-144596,2016-11-21,2016-11-25,Standard Class
CA-2015-124933,2016-09-05,2016-09-10,Second Class
CA-2014-159625,2016-11-24,2016-11-28,Standard Class
CA-2016-144337,2017-12-10,2017-12-15,Second Class
CA-2014-117478,2017-12-10,2017-12-15,First Class
CA-2017-147410,2017-12-10,2017-12-15,Standard Class
CA-2017-128944,2016-06-24,2016-06-29,Second Class
CA-2016-109666,2015-09-17,2015-09-23,Standard Class
US-2016-102239,2016-05-19,2016-05-23,First Class
CA-2014-143168,2016-05-28,2016-05-28,Second Class
CA-2017-104906,2014-04-18,2014-04-23,Standard Class
CA-2017-118122,2014-04-18,2014-04-23,Standard Class
US-2014-147774,2014-04-18,2014-04-23,Standard Class
CA-2017-166926,2014-04-18,2014-04-23,Standard Class
CA-2015-128013,2016-06-17,2016-06-20,Standard Class
CA-2016-123176,2014-05-09,2014-05-09,Second Class
US-2016-117541,2014-05-09,2014-05-09,Standard Class
CA-2016-166282,2014-05-09,2014-05-09,Standard Class
CA-2017-141439,2014-05-09,2014-05-09,Standard Class
CA-2015-163965,2016-09-18,2016-09-20,Standard Class
CA-2017-128783,2016-09-18,2016-09-20,Same Day
CA-2014-122217,2016-09-18,2016-09-20,Standard Class
US-2017-141558,2017-12-23,2017-12-25,Standard Class
CA-2016-139941,2017-12-23,2017-12-25,Standard Class
CA-2015-166583,2017-10-30,2017-11-01,Standard Class
CA-2017-100412,2017-10-30,2017-11-01,Standard Class
CA-2017-142909,2017-10-30,2017-11-01,Second Class
CA-2014-137911,2017-10-30,2017-11-01,Standard Class
CA-2015-106208,2016-03-29,2016-04-02,Standard Class
US-2015-136749,2016-03-29,2016-04-02,Second Class
CA-2017-126718,2016-03-29,2016-04-02,Standard Class
CA-2016-131380,2017-11-23,2017-11-26,Second Class
CA-2015-145835,2014-03-23,2014-03-26,Second Class
CA-2014-138709,2014-03-23,2014-03-26,Standard Class
CA-2014-122070,2017-12-01,2017-12-05,Second Class
CA-2016-158610,2017-12-01,2017-12-05,First Class
CA-2014-117464,2017-11-07,2017-11-12,Second Class
US-2017-168613,2017-11-07,2017-11-12,Standard Class
CA-2017-125381,2017-09-04,2017-09-09,Second Class
US-2017-141677,2017-09-04,2017-09-09,Standard Class
CA-2017-133067,2017-09-04,2017-09-09,Standard Class
US-2016-144351,2017-09-04,2017-09-09,Standard Class
CA-2014-106054,2016-07-03,2016-07-06,First Class
CA-2016-138667,2016-07-03,2016-07-06,Second Class
CA-2017-150609,2017-09-07,2017-09-14,Standard Class
CA-2017-128853,2016-09-09,2016-09-14,First Class
CA-2017-133102,2017-07-03,2017-07-03,Standard Class
CA-2016-164399,2017-07-03,2017-07-03,First Class
CA-2016-116918,2017-07-03,2017-07-03,Second Class
CA-2016-110492,2017-07-03,2017-07-03,First Class
CA-2016-147683,2017-06-29,2017-07-04,Standard Class
CA-2014-116785,2017-08-07,2017-08-12,Standard Class
US-2015-156797,2017-08-07,2017-08-12,Standard Class
CA-2016-104276,2015-03-19,2015-03-24,Standard Class
CA-2016-120369,2016-06-07,2016-06-11,Same Day
CA-2014-118276,2016-06-07,2016-06-11,Standard Class
CA-2015-136658,2016-07-25,2016-07-29,Standard Class
CA-2017-137414,2016-07-25,2016-07-29,Standard Class
CA-2016-143476,2016-07-25,2016-07-29,First Class
US-2016-119046,2017-10-01,2017-10-07,Standard Class
CA-2017-154949,2015-12-10,2015-12-16,Standard Class
CA-2015-103072,2015-12-10,2015-12-16,Second Class
CA-2015-150770,2015-12-10,2015-12-16,First Class
CA-2017-154760,2015-12-10,2015-12-16,Standard Class
US-2017-104437,2017-09-03,2017-09-08,Standard Class
CA-2017-113075,2017-09-24,2017-09-28,Standard Class
CA-2016-109953,2017-12-19,2017-12-21,Standard Class
CA-2017-127397,2017-11-24,2017-11-30,Standard Class
CA-2014-157546,2017-11-24,2017-11-30,First Class
CA-2017-153843,2014-12-13,2014-12-15,First Class
CA-2016-137337,2016-12-05,2016-12-07,Standard Class
CA-2014-138737,2016-09-11,2016-09-17,First Class
CA-2016-164924,2016-09-11,2016-09-17,Same Day
CA-2016-101651,2017-12-09,2017-12-15,Standard Class
CA-2017-136651,2014-09-09,2014-09-14,Second Class
CA-2017-118892,2014-09-09,2014-09-14,Second Class
US-2017-151127,2014-09-09,2014-09-14,First Class
CA-2017-145807,2014-09-09,2014-09-14,Standard Class
US-2014-127978,2017-06-26,2017-06-30,Standard Class
CA-2015-158491,2014-11-17,2014-11-24,Second Class
CA-2016-116764,2014-11-17,2014-11-24,Standard Class
CA-2016-152457,2017-08-21,2017-08-27,Standard Class
CA-2016-152730,2017-08-21,2017-08-27,Standard Class
CA-2017-137001,2017-08-21,2017-08-27,Second Class
CA-2017-156363,2016-03-12,2016-03-16,Standard Class
CA-2017-122056,2014-09-23,2014-09-28,Standard Class
